x	y
531496.6917	6076401.909
531420.3663	6076401.376
531418.4042	6076419.192
531411.9447	6076431.881
531384.5633	6076431.69
531384.3472	6076462.677
531351.3918	6076462.447
531348.574	6076462.428
531348.1424	6076524.402
531312.4922	6076524.154
531311.5247	6076548.768
531287.775	6076554.97
531205.2042	6076554.397
531205.0512	6076576.47
531204.9923	6076584.96
531175.5904	6076584.756
531133.6315	6076584.466
531133.2029	6076646.439
531097.5537	6076646.193
531097.3396	6076677.18
531132.9886	6076677.427
531132.1343	6076800.95
531147.2633	6076801.054
531167.8436	6076801.197
531167.7172	6076819.449
531167.6291	6076832.183
531274.6337	6076832.926
531274.7222	6076820.191
531274.849	6076801.939
531298.3693	6076802.102
531309.8844	6076802.182
531310.1271	6076864.162
531381.5447	6076864.659
531381.4086	6076884.184
531381.3287	6076895.646
531390.0261	6076895.706
531416.9147	6076895.894
531416.6718	6076930.702
531416.4851	6076957.443
531379.2962	6076949.967
531378.3492	6077085.801
531415.62	6077081.391
531415.4066	6077111.954
531450.991	6077112.202
531450.6804	6077174.177
531456.1896	6077174.64
531522.093	6077174.677
531522.3101	6077143.689
531573.4507	6077144.048
531593.6008	6077144.189
531593.6961	6077130.606
531593.8183	6077113.202
531650.4715	6077113.601
531665.1707	6077113.704
531665.2035	6077109.035
531668.3331	6077108.208
531665.4469	6077083.142
531736.7386	6077083.644
531736.5231	6077114.206
531772.1687	6077114.458
531771.7924	6077176.433
531736.086	6077176.181
531735.4335	6077268.717
531806.8447	6077269.221
531806.6257	6077300.208
531842.3311	6077300.46
531842.5504	6077269.474
531913.839	6077269.979
531913.6193	6077300.965
531949.3247	6077301.219
531949.2342	6077313.954
531948.6034	6077394.179
531912.96	6077393.926
531912.7403	6077424.914
531877.0972	6077424.661
531875.8475	6077609.734
531911.4279	6077609.986
531910.5747	6077643.941
531915.3946	6077646.522
531982.6135	6077641.481
531982.332	6077672.467
532018.0956	6077672.721
532017.8752	6077703.708
532089.0957	6077704.215
532089.3167	6077673.229
532232.0038	6077674.249
532231.7818	6077705.235
532267.484	6077705.491
532267.2557	6077737.328
532267.0396	6077767.466
532238.564	6077767.261
532231.3379	6077767.21
532230.897	6077828.759
532255.698	6077828.937
532266.5982	6077829.015
532266.3805	6077893.537
532301.8545	6077891.246
532301.5708	6077922.232
532408.6721	6077923.002
532408.4519	6077953.565
532479.7298	6077954.079
532479.5061	6077985.065
532485.0785	6077985.105
532493.529	6077985.167
532586.4835	6077985.839
532586.3482	6078004.516
532586.259	6078016.825
532623.4283	6078017.095
532728.9353	6078017.861
532727.6381	6078053.085
532978.4523	6078054.917
532978.4834	6078050.673
532978.7106	6078019.685
533321.4396	6078022.21
533442.5	6078023.108
533442.5915	6078010.799
533442.7303	6077992.121
533606.7785	6077993.344
533621.0462	6077993.45
533621.2777	6077962.464
533656.9778	6077962.731
533657.2065	6077932.168
533692.8456	6077932.435
533693.0776	6077901.448
533732.1272	6077904.287
533729.0105	6077870.728
533754.4849	6077870.919
533764.6502	6077870.995
533764.7553	6077856.988
533764.8827	6077840.008
533796.7259	6077840.247
533800.5838	6077840.276
533800.8166	6077809.29
533834.6878	6077816.761
533834.7421	6077809.545
533836.9131	6077748.857
533872.6214	6077748.277
533872.7492	6077731.298
533873.0879	6077686.303
533908.729	6077686.571
533909.4419	6077640.73
533909.196	6077624.597
533931.0587	6077624.761
533944.8988	6077624.866
533944.9757	6077614.679
533945.1294	6077594.304
534013.7184	6077594.822
534016.4743	6077594.843
534016.7697	6077563.856
534060.9243	6077564.19
534088.0539	6077564.395
534088.1857	6077546.992
534088.2886	6077533.409
534210.5871	6077534.337
534266.684	6077534.763
534266.6712	6077528.396
534266.9199	6077503.777
534374.0021	6077508.414
534373.9701	6077504.593
534374.4402	6077443.044
534410.0833	6077443.316
534410.7941	6077350.355
534433.8829	6077350.532
534446.4991	6077350.629
534447.1586	6077264.459
534485.4979	6077264.752
534483.1505	6077227.379
534682.9327	6077228.914
534732.8475	6077229.299
534732.9196	6077219.96
534733.0867	6077198.312
534807.4357	6077199.31
534804.7388	6077167.876
534854.3482	6077168.26
534876.0292	6077168.428
534876.1411	6077153.996
534876.2694	6077137.441
534960.2996	6077138.093
534983.267	6077138.272
534983.5046	6077107.709
535054.9186	6077108.265
535054.6193	6077138.827
535058.8453	6077138.86
535161.6782	6077139.662
535161.917	6077109.099
535341.3337	6077115.175
535340.5726	6077079.51
535376.2185	6077079.79
535376.5233	6077048.804
535410.3933	6077049.07
535412.5959	6076987.11
535448.3038	6076987.391
535448.3606	6076980.175
535448.5478	6076956.404
535519.9642	6076956.967
535519.7196	6076987.954
535555.3051	6076988.235
535554.8155	6077050.209
535541.5248	6077050.104
535519.2306	6077049.928
535517.95	6077204.438
535520.8285	6077204.46
535553.595	6077204.719
535553.3502	6077235.706
535560.3321	6077235.761
535589.0561	6077235.988
535588.8111	6077266.974
535590.8431	6077273.358
535660.2225	6077267.54
535659.9192	6077298.102
535672.658	6077298.203
535802.6798	6077299.235
535802.4333	6077330.222
535838.1385	6077330.506
535837.8305	6077361.493
535841.0595	6077363.641
535980.5892	6077362.632
535980.4093	6077385.13
535980.3414	6077393.619
536036.0114	6077394.064
536158.6813	6077395.048
536158.5312	6077413.725
536158.4323	6077426.035
536168.6599	6077426.117
536194.1369	6077426.322
536193.8877	6077457.309
536229.5919	6077457.597
536229.4484	6077475.424
536229.3458	6077488.158
536267.8669	6077488.468
536372.0393	6077489.309
536372.7074	6077520.304
536372.799	6077524.125
536407.4313	6077520.585
536407.1806	6077551.572
536411.7737	6077551.609
536422.1847	6077551.693
536442.8841	6077551.861
536442.7741	6077565.444
536442.6332	6077582.847
536478.2167	6077590.352
536477.5251	6077675.673
536481.3831	6077675.704
536481.3384	6077681.222
536513.2276	6077675.962
536512.65	6077701.852
536512.9761	6077706.949
536520.0186	6077707.006
536584.3194	6077707.528
536584.0675	6077738.515
536619.7695	6077738.805
536619.5173	6077769.793
536621.6537	6077770.659
536655.2191	6077770.084
536655.0704	6077788.336
536654.9667	6077801.07
536690.6069	6077801.361
536689.8524	6077893.896
536725.492	6077894.187
536725.3846	6077907.346
536724.7367	6077986.724
536747.3936	6077986.909
536760.4367	6077987.015
536758.0865	6078049.823
536795.63	6078049.28
536795.5084	6078064.138
536795.1231	6078111.255
536813.4319	6078111.404
536830.8222	6078111.547
536829.4562	6078241.01
536865.3345	6078241.729
536864.8788	6078297.335
536829.3037	6078297.043
536829.2064	6078308.929
536828.5462	6078389.579
536816.5452	6078389.481
536792.8493	6078389.287
536791.5857	6078543.797
536796.8513	6078543.84
536862.8545	6078544.38
536863.1084	6078513.394
536893.1101	6078513.64
536898.8043	6078513.687
536899.055	6078483.124
537006.1433	6078484.004
537005.8919	6078514.566
537112.7958	6078515.447
537112.8518	6078508.656
537113.1091	6078484.885
537329.0368	6078489.644
537327.298	6078455.668
537362.9944	6078455.964
537363.5068	6078401.632
537363.5091	6078393.99
537329.8328	6078393.711
537330.3329	6078333.436
537400.8703	6078334.021
537400.3184	6078245.719
537400.3678	6078239.777
537293.4573	6078238.889
537293.7755	6078207.902
537258.0772	6078207.607
537259.1001	6078084.084
537281.4764	6078088.514
537294.7993	6078084.38
537295.7212	6077973.166
537295.8232	6077960.857
537318.5416	6077961.045
537331.401	6077961.152
537331.6581	6077930.165
537443.4536	6077933.64
537439.0175	6077900.067
537465.8389	6077900.291
537474.5958	6077900.364
537474.7054	6077887.205
537474.8538	6077869.377
537508.2278	6077869.655
537510.4936	6077869.674
537510.8132	6077838.688
537658.0272	6077839.918
537724.7757	6077840.477
537724.8824	6077827.743
537725.0319	6077809.914
537796.4348	6077810.513
537796.2887	6077827.917
537796.1781	6077841.076
537819.7544	6077841.274
537867.5806	6077841.676
537867.2872	6077869.266
537867.2586	6077872.662
537884.4661	6077872.807
537974.3003	6077873.564
537974.157	6077890.544
537974.0388	6077904.551
538017.5165	6077904.918
538116.7193	6077905.757
538116.3271	6077937.592
538121.4566	6077939.333
538152.1573	6077937.048
538151.3727	6078029.583
538186.9499	6078029.885
538186.2222	6078122.846
538190.3861	6078122.881
538221.86	6078123.149
538221.5968	6078154.135
538257.2955	6078154.439
538256.4846	6078184.997
538292.7342	6078185.305
538292.4092	6078216.291
538328.1687	6078216.595
538326.4457	6078253.513
538361.7151	6078253.814
538360.3832	6078410.022
538397.9208	6078402.7
538397.6564	6078433.688
538433.2304	6078433.991
538432.701	6078495.965
538397.1274	6078495.661
538394.3098	6078517.287
538393.1928	6078526.192
538325.5361	6078525.615
538325.2721	6078556.602
538360.9064	6078556.905
538360.8123	6078567.943
538360.6422	6078587.893
538379.8062	6078588.056
538396.3376	6078588.198
538396.0731	6078619.184
538503.0359	6078620.098
538503.1376	6078608.213
538503.3011	6078589.112
538573.6509	6078589.714
538574.8962	6078558.735
538753.2516	6078560.268
538753.5185	6078529.282
538785.7856	6078529.56
538789.1531	6078529.589
538789.4167	6078499.026
538753.7818	6078498.719
538755.1018	6078345.483
538721.5623	6078343.496
538722.8921	6078188.987
538756.4474	6078189.276
538756.623	6078168.9
538756.7107	6078158.713
538721.0732	6078158.406
538721.3399	6078127.42
538756.9776	6078127.726
538757.3835	6078080.61
538757.5115	6078065.752
538721.8733	6078065.446
538722.3299	6078012.387
538722.4066	6078003.472
538686.6454	6078003.165
538687.1746	6077941.616
538654.2297	6077941.333
538651.8016	6077910.322
538627.0621	6077910.109
538616.162	6077910.016
538616.275	6077896.858
538616.428	6077879.029
538589.5451	6077878.799
538584.4916	6077875.359
538584.9902	6077817.206
538581.1935	6077817.174
538545.6146	6077816.869
538545.6982	6077807.105
538546.8036	6077678.064
538546.9418	6077661.934
538570.3965	6077662.135
538582.5219	6077662.239
538582.8452	6077631.678
538962.1045	6077634.946
538975.2711	6077635.06
538978.4629	6077634.238
538975.5395	6077604.072
539023.552	6077604.488
539046.8846	6077604.691
539047.0209	6077588.985
539047.1535	6077573.704
539070.5474	6077573.907
539082.8569	6077574.014
539083.126	6077543.028
539154.8564	6077548.745
539154.8029	6077512.661
539211.5739	6077513.155
539226.0882	6077513.282
539226.1992	6077500.547
539226.3546	6077482.72
539262.0587	6077483.032
539262.329	6077452.044
539440.6672	6077453.603
539442.5657	6077453.62
539443.0903	6077393.769
539476.9578	6077394.066
539477.2483	6077360.957
539512.8308	6077361.269
539513.2254	6077330.283
539548.8082	6077330.596
539548.8418	6077326.776
539549.0768	6077300.033
539585.0326	6077306.717
539585.055	6077269.361
539616.1674	6077269.635
539620.6995	6077269.675
539621.0336	6077238.689
539656.1272	6077238.998
539657.2245	6077177.029
539692.8698	6077177.343
539693.1394	6077146.78
539727.5188	6077151.754
539727.7437	6077147.086
539729.1197	6077116.109
539764.7655	6077116.424
539766.9704	6077116.443
539765.598	6077063.792
539765.3743	6077054.45
539784.5449	6077054.62
539801.0206	6077054.765
539801.3558	6077023.78
539881.8974	6077024.493
539908.2954	6077024.727
539908.3594	6077017.51
539908.6315	6076993.741
539948.413	6076997.49
539944.6107	6076963.495
540051.6743	6076964.446
540050.3309	6076998.396
540086.9266	6076995.325
540086.6506	6077026.311
540120.5822	6077026.614
540119.7536	6077119.574
540121.5297	6077119.59
540157.298	6077119.909
540158.4915	6077150.909
540158.6948	6077155.581
540263.9164	6077156.521
540263.6848	6077182.413
540287.9995	6077182.631
540299.3913	6077182.733
540299.2583	6077197.59
540299.1138	6077213.719
540312.588	6077213.84
540334.8202	6077214.039
540334.4812	6077245.026
540338.1559	6077245.059
540405.832	6077245.666
540405.6453	6077266.465
540405.5539	6077276.653
540420.8038	6077276.79
540441.2597	6077276.973
540441.0459	6077293.952
540438.4777	6077422.98
540439.8713	6077431.483
540475.5146	6077431.803
540475.0185	6077493.777
540510.6613	6077494.098
540509.8895	6077586.634
540515.5237	6077586.685
540525.4447	6077586.774
540545.4704	6077586.955
540545.348	6077600.538
540545.1912	6077617.941
540580.8369	6077624.63
540580.3393	6077679.812
540585.1772	6077679.855
540616.0419	6077680.134
540615.7009	6077711.121
540616.2023	6077716.644
540655.3952	6077716.998
540656.5611	6077587.957
540688.1613	6077588.242
540688.4415	6077557.256
540727.3563	6077561.428
540724.4255	6077526.591
540779.3592	6077527.089
540795.8331	6077527.238
540795.9332	6077516.202
540796.1102	6077496.677
540831.8143	6077497.001
540832.0954	6077466.013
540867.6773	6077466.336
540869.8131	6077406.5
540904.0061	6077404.688
540904.1489	6077388.982
540904.5694	6077342.714
540940.1522	6077343.038
540942.6507	6077162.644
540981.8485	6077163.001
540978.168	6077096.319
541001.6258	6077096.533
541013.814	6077096.644
541014.0964	6077065.656
540728.6201	6077063.064
540728.3512	6077092.777
540692.6324	6077093.728
540692.4597	6077112.83
540692.3523	6077124.715
540674.5294	6077124.554
540621.0607	6077124.071
540620.7198	6077155.057
540371.0173	6077152.81
540371.234	6077121.823
540268.7677	6077120.905
540269.0563	6077088.644
540228.8053	6077089.559
540229.0823	6077058.571
540206.6655	6077058.371
540193.5585	6077058.254
540193.6912	6077043.398
540193.8352	6077027.267
540159.9068	6077019.748
540161.221	6076872.455
540195.215	6076872.758
540195.2946	6076863.844
540195.4917	6076841.772
540232.0433	6076843.796
540231.2904	6076811.527
540375.1696	6076812.815
540409.7153	6076813.125
540409.9935	6076782.139
540588.7871	6076783.747
540624.0681	6076784.065
540624.1102	6076779.396
540624.409	6076753.08
540805.1712	6076760.657
540803.1172	6076723.706
540860.4495	6076724.226
540874.4151	6076724.353
540874.4999	6076715.015
540874.6965	6076693.366
540981.7666	6076694.34
540986.1155	6076694.38
540982.1099	6076663.354
541093.7135	6076664.372
541124.8302	6076664.656
541124.9116	6076655.742
541125.1094	6076634.093
541211.9672	6076634.888
541232.0584	6076635.072
541232.4647	6076604.086
541269.1783	6076608.667
541268.3988	6076573.426
541339.7603	6076574.08
541340.0448	6076543.094
541375.7565	6076543.422
541376.0413	6076512.436
541411.6307	6076512.763
541411.0606	6076574.736
541375.4717	6076574.409
541375.1869	6076605.396
541339.4145	6076605.067
541339.4328	6076609.737
541339.1912	6076636.054
541321.9176	6076635.896
541303.4802	6076635.726
541302.071	6076662.457
541267.5504	6076665.962
541267.2663	6076696.948
541237.0074	6076696.671
541231.6171	6076696.622
541231.0495	6076758.595
541195.2782	6076758.268
541194.7111	6076820.241
541159.0629	6076819.915
541158.7834	6076850.477
541196.3759	6076852.519
541230.2019	6076851.131
541230.0269	6076870.232
541229.918	6076882.117
541336.9224	6076883.098
541337.0043	6076874.184
541337.7722	6076790.563
541373.4207	6076790.891
541373.4597	6076786.646
541373.7667	6076759.905
541445.0641	6076760.561
541444.7788	6076791.547
541694.6241	6076793.855
541694.7286	6076789.186
541694.9724	6076762.869
541769.5222	6076769.503
541766.5572	6076732.542
541837.9776	6076733.206
541837.6283	6076764.192
541839.7109	6076764.212
541840.0845	6076770.158
542051.7711	6076772.13
542051.7653	6076766.188
542051.9936	6076735.2
542106.9982	6076735.714
542123.4139	6076735.868
542123.5132	6076725.256
542123.7039	6076704.881
542193.5321	6076705.535
542195.2926	6076674.563
542220.5902	6076674.8
542231.0033	6076674.898
542231.0949	6076665.135
542231.29	6076644.335
542259.773	6076644.603
542266.9396	6076644.67
542266.9874	6076639.576
542268.6533	6076638.318
542267.2918	6076613.684
542308.1084	6076618.312
542303.2942	6076583.032
542360.6896	6076583.572
542374.5944	6076583.703
542374.7103	6076571.394
542374.8861	6076552.716
542446.3093	6076553.389
542446.1332	6076572.067
542446.0171	6076584.376
542467.7012	6076584.58
542517.3174	6076585.048
542517.0247	6076616.036
542519.4749	6076616.059
542519.8023	6076620.306
542590.3057	6076620.973
542588.6789	6076585.723
542624.3902	6076586.061
542624.6836	6076555.075
542767.4076	6076556.428
542766.5244	6076649.388
542786.4318	6076649.578
542802.2352	6076649.728
542801.9446	6076680.29
542787.5502	6076680.153
542766.234	6076679.951
542765.6452	6076741.923
542729.8738	6076741.584
542729.5797	6076772.571
542698.7088	6076772.278
542694.0536	6076772.234
542693.4658	6076834.207
542657.7564	6076833.868
542657.6437	6076845.753
542657.1049	6077018.95
542657.0727	6077022.346
542763.0037	6077019.955
542762.7093	6077050.941
542798.417	6077051.28
542797.8277	6077113.254
542904.7656	6077114.272
542905.0609	6077083.285
543010.897	6077084.295
543047.7682	6077084.648
543047.8737	6077073.611
543048.0645	6077053.661
543155.1875	6077054.687
543154.9962	6077074.637
543154.8904	6077085.673
543164.2613	6077085.763
543190.4753	6077086.015
543190.178	6077117.002
543225.8851	6077117.345
543225.29	6077179.318
543247.5388	6077184.202
543260.9966	6077179.661
543257.0815	6077242.876
543296.1112	6077241.553
543295.7519	6077272.54
543297.6505	6077272.558
543367.1025	6077273.227
543366.9021	6077294.026
543366.8039	6077304.213
543382.9113	6077304.368
543438.2153	6077304.902
543437.9775	6077335.888
543438.0385	6077342.257
543473.6217	6077336.233
543473.2652	6077366.794
543508.9091	6077367.139
543508.6096	6077398.125
543615.7245	6077399.162
543615.3629	6077430.149
